Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:24:52, A3003_28_171012,32.16775583,34.80309845,37,1,wingate,70:3a:cb:5f:4f:25,2437,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:00, A3003_28_171012,32.16804761,34.80341606,35,4,opus7,c4:12:f5:84:50:40,2447,-81,anna2.4,a0:ab:1b:62:76:ac,2417,-86,HOTBOX,7c:03:4c:fe:ba:1b,2412,-87,tania_2.4,70:62:b8:31:1d:80,2462,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:01, A3003_28_171012,32.168087,34.8034694,35,1,elneuron,e8:fc:af:92:b9:87,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:04, A3003_28_171012,32.16811782,34.8037292,36,2,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-83,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:06, A3003_28_171012,32.16810512,34.8039691,36,6,BezeqFree,6a:12:f5:84:50:41,2447,-80,Roikhel,9c:d6:43:23:99:91,2437,-87,099556880,10:0d:7f:99:bd:b2,2462,-91,Yafim,14:ae:db:32:13:d2,2432,-86,opus7_5,c4:12:f5:84:50:3f,5240,-88,klara-012,c4:12:f5:fd:d1:94,2417,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:07, A3003_28_171012,32.16809297,34.80410766,36,3,wingate,70:3a:cb:5f:4f:25,2437,-83,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2447,-87,TP-LINK_UKTVWATCH,50:c7:bf:18:9a:de,2447,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:10, A3003_28_171012,32.16804439,34.80457098,36,8,opus7,c4:12:f5:84:50:40,2447,-81,anna2.4,a0:ab:1b:62:76:ac,2417,-86,HOTBOX,7c:03:4c:fe:ba:1b,2412,-87,tania_2.4,70:62:b8:31:1d:80,2462,-92,Murad1,f8:d1:11:75:25:64,2412,-88,Home2,ac:f1:df:9d:f7:91,2462,-87,shlomo1,00:8c:54:8f:59:51,2437,-89,Mwanza,48:ee:0c:3e:cb:98,2422,-95,null,null,null,null,null,null,null,null,
2017-10-27 16:25:13, A3003_28_171012,32.1679946,34.80503635,36,2,BezeqFree,6a:12:f5:84:50:41,2447,-80,klara-012,c4:12:f5:fd:d1:94,2417,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:14, A3003_28_171012,32.16797618,34.80517537,36,2,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2447,-89,TP-LINK_UKTVWATCH,50:c7:bf:18:9a:de,2447,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:15, A3003_28_171012,32.1679599,34.80529349,36,4,irit,c0:ac:54:f7:82:21,2462,-85,HP-Print-36-Officejet Pro 6830,dc:4a:3e:be:0a:36,2462,-88,Grosman_sec,c4:a8:1d:13:61:b5,2412,-90,Tamara,14:ae:db:b0:41:25,2462,-96,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:20, A3003_28_171012,32.16784934,34.80569708,36,10,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,opus7,c4:12:f5:84:50:40,2447,-81,
2017-10-27 16:25:21, A3003_28_171012,32.16782606,34.80574401,36,2,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-89,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2462,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:30, A3003_28_171012,32.16795669,34.80609552,35,3,Annatel_3372,74:da:38:a9:0c:3e,2417,-78,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2462,-88,Home,14:ae:db:53:0c:2d,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:35, A3003_28_171012,32.16844746,34.80619976,37,1,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2447,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:37, A3003_28_171012,32.16864207,34.80625201,38,8,Heifes,20:0c:c8:10:c8:11,2412,-91,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-91,zinger,88:dc:96:1c:a2:00,2432,-68,rfi,00:02:6f:f7:72:b0,2412,-84,gattegnio,ec:08:6b:67:fc:c5,2437,-81,HP-Print-45-Officejet Pro 6830,70:5a:0f:67:88:45,2437,-82,gattegnio,fc:b4:e6:d0:b6:67,2437,-86,rfi,00:02:6f:f7:72:60,2417,-91,null,null,null,null,null,null,null,null,
2017-10-27 16:25:40, A3003_28_171012,32.16898761,34.80632909,39,5,Annatel_3372,74:da:38:a9:0c:3e,2417,-78,shor_Ext,e2:91:f5:b6:ec:a8,2462,-89,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-88,Home,14:ae:db:53:0c:2d,2437,-90,Melinek,14:ae:db:45:27:5d,2462,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:47, A3003_28_171012,32.16970805,34.80651822,43,8,Heifes,20:0c:c8:10:c8:11,2412,-91,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-91,zinger,88:dc:96:1c:a2:00,2432,-68,rfi,00:02:6f:f7:72:b0,2412,-84,gattegnio,ec:08:6b:67:fc:c5,2437,-83,HP-Print-45-Officejet Pro 6830,70:5a:0f:67:88:45,2437,-89,gattegnio,fc:b4:e6:d0:b6:67,2437,-87,rfi,00:02:6f:f7:72:60,2417,-91,null,null,null,null,null,null,null,null,
2017-10-27 16:25:49, A3003_28_171012,32.1699381,34.80660114,44,6,YamNadlan,34:8a:ae:ff:c0:96,2412,-73,YamNadlan,34:8a:ae:ff:c0:97,5260,-81,DIRECT-06-HP OfficeJet Pro 8710,98:e7:f4:42:88:07,2462,-83,tambourh,10:be:f5:3d:ac:54,2452,-88,Doswald,d8:fb:5e:17:64:22,2462,-87,Doswald,d0:84:b0:ff:1b:55,2462,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:51, A3003_28_171012,32.17016745,34.80669356,46,5,Annatel_3372,74:da:38:a9:0c:3e,2417,-78,shor_Ext,e2:91:f5:b6:ec:a8,2462,-89,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-88,Home,14:ae:db:53:0c:2d,2437,-90,Melinek,14:ae:db:45:27:5d,2462,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:52, A3003_28_171012,32.17027133,34.80674085,45,1,GuestHome,e4:6f:13:47:e4:21,2437,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:25:57, A3003_28_171012,32.17073974,34.80696162,48,3,gattegnio,ec:08:6b:67:fc:c5,2437,-83,HP-Print-45-Officejet Pro 6830,70:5a:0f:67:88:45,2437,-89,gattegnio,fc:b4:e6:d0:b6:67,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:00, A3003_28_171012,32.17101312,34.80707854,48,10,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,YamNadlan,34:8a:ae:ff:c0:96,2412,-71,
2017-10-27 16:26:02, A3003_28_171012,32.17119752,34.80715901,49,1,Melinek,14:ae:db:45:27:5d,2462,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:03, A3003_28_171012,32.1713014,34.80720227,49,1,GuestHome,e4:6f:13:47:e4:21,2437,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:07, A3003_28_171012,32.1717147,34.80738335,50,5,HOTBOX-D7AA,00:78:9e:fa:b1:de,2412,-79,HOTFiber-06B6,08:3e:5d:63:39:61,2427,-79,menashe_2EX,74:da:38:73:17:cf,2427,-83,alexrath,48:ee:0c:3d:1d:6c,2447,-88,menashe,14:ae:db:48:16:65,2427,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:09, A3003_28_171012,32.17188914,34.80746199,50,10,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,anino_EXT,6c:b0:ce:e8:7e:21,2417,-76,
2017-10-27 16:26:11, A3003_28_171012,32.17207231,34.80753776,50,6,rojavi,00:50:7f:f1:18:64,2462,-78,rojavi2017,ac:f1:df:a0:70:e9,2437,-83,rojavi2017,00:1d:aa:0f:59:f0,2462,-84,upstairs,d4:6e:0e:cf:bc:ca,2437,-93,rojavi_EXT,d4:6e:0e:3c:2f:99,2462,-91,Bezeq Free,52:f1:df:a0:70:ea,2437,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:20, A3003_28_171012,32.17286679,34.80789486,53,6,HOTBOX-D7AA,00:78:9e:fa:b1:de,2412,-85,HOTFiber-06B6,08:3e:5d:63:39:61,2427,-79,menashe_2EX,74:da:38:73:17:cf,2427,-87,alexrath,48:ee:0c:3d:1d:6c,2447,-85,DIRECT-F8-HP DeskJet 3830 series,a0:8c:fd:00:9e:01,2437,-88,D-Link,b8:a3:86:4a:1e:01,2422,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:21, A3003_28_171012,32.17296569,34.80793319,54,10,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,menashe,14:ae:db:48:16:65,2427,-83,
2017-10-27 16:26:22, A3003_28_171012,32.1730666,34.8079757,53,10,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,
2017-10-27 16:26:30, A3003_28_171012,32.17342499,34.80844907,51,10,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,DIRECT-EC-HP DeskJet 3830 series,30:e1:71:fb:dd:ed,2462,-74,
2017-10-27 16:26:33, A3003_28_171012,32.17336037,34.80877443,49,7,Yvo_home,74:da:3a:be:d7:a2,2437,-73,HOTBOX-8A9C,6c:2e:85:fe:a1:37,2462,-83,uzi,00:12:2a:f2:17:18,2412,-79,uzi 5Gh,00:12:2a:f2:17:1c,5200,-87,Yvo_home_2EX,74:da:38:be:d7:a1,2437,-86,Yvo_home,14:ae:db:37:05:65,2437,-90,Tastas Home,a0:4f:d4:3c:27:c1,2412,-92,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:35, A3003_28_171012,32.17331067,34.80902485,48,10,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,Mica1,40:65:a3:29:21:d8,2412,-72,
2017-10-27 16:26:37, A3003_28_171012,32.1732617,34.8092984,46,8,HOTFiber,7c:b7:33:a1:a5:6d,2457,-82,Cellcom-WiFi_2078,8c:59:c3:a3:61:e9,2437,-89,papir,80:1f:02:66:4d:28,2437,-89,gina-AP,c4:6e:1f:4c:f7:72,2442,-94,Benedicte,c0:ff:d4:7b:ee:4e,2412,-91,DIRECT-EE-HP DeskJet 4670 series,b0:5a:da:f7:1a:f2,2437,-92,AHRONEE,00:78:9e:fa:c7:d5,2412,-94,Bezeq Free RA583B,62:ff:d4:7b:ee:4f,2412,-95,null,null,null,null,null,null,null,null,
2017-10-27 16:26:40, A3003_28_171012,32.17318562,34.80971218,41,8,HomeWi-Fi,64:70:02:c5:70:b8,2462,-79,HomeWi-Fi,64:70:02:c5:73:b0,2452,-82,oren1,00:78:9e:fb:bc:7c,2412,-79,sw,c8:be:19:0c:af:01,2412,-79,ZNetwork,80:1f:02:93:bc:b6,2462,-84,reuven,6c:19:8f:49:e9:8c,2437,-87,peles,5c:d9:98:c6:50:2f,2437,-90,EF-A,d8:fe:e3:02:93:49,2437,-87,null,null,null,null,null,null,null,null,
2017-10-27 16:26:41, A3003_28_171012,32.17316316,34.80985954,39,7,Yvo_home,74:da:3a:be:d7:a2,2437,-73,HOTBOX-8A9C,6c:2e:85:fe:a1:37,2462,-83,uzi,00:12:2a:f2:17:18,2412,-79,uzi 5Gh,00:12:2a:f2:17:1c,5200,-87,Yvo_home_2EX,74:da:38:be:d7:a1,2437,-86,Yvo_home,14:ae:db:37:05:65,2437,-90,Tastas Home,a0:4f:d4:3c:27:c1,2412,-92,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:43, A3003_28_171012,32.17311303,34.81013922,38,1,@Cafe,5a:2b:8c:9d:20:f4,2412,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:45, A3003_28_171012,32.17306608,34.81038244,37,8,HOTFiber,7c:b7:33:a1:a5:6d,2457,-82,Cellcom-WiFi_2078,8c:59:c3:a3:61:e9,2437,-89,papir,80:1f:02:66:4d:28,2437,-89,gina-AP,c4:6e:1f:4c:f7:72,2442,-94,Benedicte,c0:ff:d4:7b:ee:4e,2412,-91,DIRECT-EE-HP DeskJet 4670 series,b0:5a:da:f7:1a:f2,2437,-92,AHRONEE,00:78:9e:fa:c7:d5,2412,-94,Bezeq Free RA583B,62:ff:d4:7b:ee:4f,2412,-95,null,null,null,null,null,null,null,null,
2017-10-27 16:26:48, A3003_28_171012,32.17300461,34.81071288,35,8,HomeWi-Fi,64:70:02:c5:70:b8,2462,-79,HomeWi-Fi,64:70:02:c5:73:b0,2452,-82,oren1,00:78:9e:fb:bc:7c,2412,-79,sw,c8:be:19:0c:af:01,2412,-79,ZNetwork,80:1f:02:93:bc:b6,2462,-84,reuven,6c:19:8f:49:e9:8c,2437,-87,peles,5c:d9:98:c6:50:2f,2437,-90,EF-A,d8:fe:e3:02:93:49,2437,-87,null,null,null,null,null,null,null,null,
2017-10-27 16:26:50, A3003_28_171012,32.17295957,34.81092485,35,10,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,Yvo_home,74:da:3a:be:d7:a2,2437,-73,
2017-10-27 16:26:52, A3003_28_171012,32.17288318,34.81114364,35,3,@Cafe,5a:2b:8c:9d:20:f4,2412,-93,,fa:8f:ca:96:85:cf,2462,-78,TP-LINK_Extender_9500D3,c0:4a:00:95:00:d3,2417,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:26:59, A3003_28_171012,32.17263188,34.81175187,36,4,EF-A,d8:fe:e3:02:93:49,2437,-87,urigil1,a0:ab:1b:5d:c2:60,2457,-83,kenley,9c:3d:cf:1a:ad:f5,2412,-83,Azoulay,b4:ee:b4:a9:15:f7,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:03, A3003_28_171012,32.17258548,34.81196356,35,3,Angel,14:cc:20:76:cc:fe,2442,-88,Angel,14:cc:20:76:cd:12,2412,-91,HOT,b4:ee:b4:a7:37:d5,2462,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:07, A3003_28_171012,32.17255705,34.81208015,35,2,varda,c4:12:f5:85:27:c2,2412,-87,HP-Print-57-Officejet Pro 8610,fc:15:b4:aa:9e:57,2447,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:10, A3003_28_171012,32.17254452,34.81210289,35,2,kenley-up,88:dc:96:3b:f5:e0,2462,-90,Gil Kitchen,80:1f:02:a3:7d:62,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:20, A3003_28_171012,32.17215106,34.81203672,35,8,MB WLAN 37206,a0:56:b2:99:bb:b7,2437,-78,U2I8L1M0X42,7c:b7:33:97:35:f1,2412,-82,Helen.,a0:ab:1b:57:cd:42,2437,-86,Shani - Green,54:b8:0a:34:78:90,2432,-87,joelle,7c:03:4c:bb:22:40,2462,-88,Liza,d0:d4:12:67:67:aa,2462,-91,TP-LINK-BET,f8:d1:11:ce:e5:e6,2427,-83,Bezeq Free,62:04:15:60:6a:b6,2412,-89,null,null,null,null,null,null,null,null,
2017-10-27 16:27:22, A3003_28_171012,32.17193874,34.81195728,35,5,Bezeq Free,62:04:15:60:6a:b6,2412,-77,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_5,c4:04:15:60:6a:b6,5240,-83,DIRECT-AC-HP OfficeJet Pro 8720,70:5a:0f:f6:54:ad,2432,-89,Shani - Green,54:b8:0a:34:68:90,2437,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:25, A3003_28_171012,32.17158387,34.81180795,35,1,urigil1,a0:ab:1b:5d:c2:60,2457,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:26, A3003_28_171012,32.1714656,34.81175562,35,3,varda,c4:12:f5:85:27:c2,2412,-91,kenley-up,88:dc:96:3b:f5:e0,2462,-90,Gil Kitchen,80:1f:02:a3:7d:62,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:31, A3003_28_171012,32.17093107,34.81150762,34,10,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,
2017-10-27 16:27:35, A3003_28_171012,32.17054823,34.81130618,33,1,urigil1,a0:ab:1b:5d:c2:60,2457,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:36, A3003_28_171012,32.17045361,34.81125689,33,3,varda,c4:12:f5:85:27:c2,2412,-91,kenley-up,88:dc:96:3b:f5:e0,2462,-90,Gil Kitchen,80:1f:02:a3:7d:62,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:37, A3003_28_171012,32.17035569,34.81120586,32,3,devolo-0f4,30:d3:2d:37:20:f4,2462,-87,stephane,14:cc:20:eb:e7:53,2412,-76,stephane,00:24:2b:cf:13:21,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:41, A3003_28_171012,32.16997562,34.81102347,32,5,Neeman2.4,20:0c:c8:1d:c8:2b,2412,-75,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,2412,-77,oved-main_2EX,74:da:38:97:66:9d,2437,-79,oved-main,74:da:3a:97:66:9e,2437,-84,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:42, A3003_28_171012,32.16988349,34.81098312,31,8,Shani - Green,54:b8:0a:34:78:90,2432,-85,Bezeq Free,62:04:15:60:6a:b6,2412,-77,ben_ami_2.4,c4:04:15:60:6a:b5,2412,-72,ben_ami_5,c4:04:15:60:6a:b6,5240,-83,Shani - Green,54:b8:0a:34:68:90,2437,-92,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,2437,-93,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,2412,-90,home,00:13:d4:0f:f3:ba,2412,-86,null,null,null,null,null,null,null,null,
2017-10-27 16:27:47, A3003_28_171012,32.1693635,34.81077836,30,1,varda,c4:12:f5:85:27:c2,2412,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:48, A3003_28_171012,32.1692516,34.81073625,30,3,devolo-0f4,30:d3:2d:37:20:f4,2462,-86,stephane,14:cc:20:eb:e7:53,2412,-76,stephane,00:24:2b:cf:13:21,2412,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:51, A3003_28_171012,32.16893698,34.81061436,29,10,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,2412,-70,
2017-10-27 16:27:52, A3003_28_171012,32.16883694,34.81057229,29,2,HP-Setup>75-M277 LaserJet,92:cd:b6:2b:e9:75,2412,-90,home,00:13:d4:0f:f3:ba,2412,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:27:58, A3003_28_171012,32.16822321,34.81032406,28,1,devolo-0f4,30:d3:2d:37:20:f4,2462,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:28:01, A3003_28_171012,32.16795035,34.81018513,28,6,happy,00:78:9e:fa:81:bc,2412,-78,888Corp,8e:15:54:a9:32:e6,5200,-91,888Corp,0a:8d:db:6e:71:bf,2412,-87,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-85,island-074FA0,50:a7:33:47:4f:a3,2437,-87,terry_ap,5c:83:8f:33:bd:68,2412,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
